‰‡Ú‡;»ÕÕ ÔÎ‡Ú.; ¡ ;—‡Î¸‰Ó
01.01.2015;266004500;18210901020040000110;-284,45
01.01.2015;266004500;18210301000010000110;-5216,97
01.01.2015;266004500;18210101012020000110;-803,17
01.01.2015;266004500;18210904010020000110;-63,17
01.01.2015;266004500;18210101011010000110;-729,72
01.01.2015;266004500;18210905050010000110;-38,38
01.01.2015;266008992;18210905050010000110;-0,78
01.01.2015;266008992;18210301000010000110;-2952,23
01.01.2015;266008992;18210908030070000140;-62,68
01.01.2015;266008992;18210908020060000140;-112
01.01.2015;266002743;18210908040080000140;-13,67
01.01.2015;266008840;18210101011010000110;-82931,59
01.01.2015;266008840;18210904030010000110;-6321,66
01.01.2015;266008840;18210906010020000110;-210,12
01.01.2015;266008840;18210301000010000110;-111280,65
01.01.2015;266008840;18210907052040000110;-8574,12
01.01.2015;266008840;18210904010020000110;-6142,55
01.01.2015;266008840;18210901020040000110;-24854,11
01.01.2015;266008840;18210101012020000110;-79730,69
01.01.2015;266008840;18210907032040000110;-453,65
01.01.2015;266006674;18210908030070000140;-21243,26
01.01.2015;266006674;18210908060010000140;-5743,96
01.01.2015;266006674;18210908040080000140;-10958,63
01.01.2015;266006674;18210905050010000110;-1952,81
01.01.2015;266006674;18210904030010000110;-7538,1
01.01.2015;266006674;18210908020060000140;-54987,06
01.01.2015;266006674;18210907052040000110;-6097,69
01.01.2015;266006674;18210301000010000110;-80710,89
01.01.2015;266006674;18210904010020000110;-2579,53
01.01.2015;266012460;18210907032040000110;-29,62
01.01.2015;266005141;18210904030010000110;-16,19
01.01.2015;266005141;18210301000010000110;-2391,85
01.01.2015;266005141;18210908040080000140;-16,14
01.01.2015;266005141;18210905050010000110;-903,96
01.01.2015;266005141;18210908020060000140;-16
01.01.2015;266005141;18210102010010000110;-82,12
01.01.2015;266041252;18211603010010000140;-200
01.01.2015;266025797;18210501021010000110;-0,01
01.01.2015;266028942;18210101012020000110;-429,63
01.01.2015;266028942;18210301000010000110;-680,12
01.01.2015;266028942;18210909020070000110;-18,03
01.01.2015;266028942;18210101011010000110;-160,28
01.01.2015;266028942;18210909030080000110;-6,46
01.01.2015;266028942;18210909010010000110;-14,99
01.01.2015;266009805;18210908040080000140;-0,03
01.01.2015;266009805;18210901020040000110;-5,19
01.01.2015;266008449;18211603010010000140;-200
01.01.2015;266008449;18210602010020000110;-37,12
01.01.2015;266008449;18210909030080000110;-1,59
01.01.2015;266008449;18210909010010000110;-553,43
01.01.2015;266009114;18210908030070000140;-1783,62
01.01.2015;266009114;18210909010010000110;-1692,06
01.01.2015;266009114;18210908060010000140;-2,31
01.01.2015;266009114;18210909030080000110;-237,83
01.01.2015;266008544;18210906010020000110;-492,82
01.01.2015;266008544;18210907032040000110;-65,05
01.01.2015;266008544;18210909030080000110;-273,56
01.01.2015;266008544;18210904010020000110;-1250,2
01.01.2015;266008544;18210909010010000110;-5431,01
01.01.2015;266008544;18210909020070000110;-679,6
01.01.2015;266008544;18210101012020000110;-9,59
01.01.2015;266008544;18210907052040000110;-2,84
01.01.2015;266008544;18210301000010000110;-231,69
01.01.2015;266009280;18210909010010000110;-61,15
01.01.2015;266001186;18210301000010000110;-2322,43
01.01.2015;266001186;18210904010020000110;-342,4
01.01.2015;266001186;18210905050010000110;-362,05
01.01.2015;9909030489;18210703000010000110;-7,96
01.01.2015;9909030489;18210907032040000110;-462,84
01.01.2015;9909030489;18210904030010000110;-942,34
01.01.2015;9909030489;18210101011010000110;-2600,2
01.01.2015;9909030489;18210908060010000140;-549,8
01.01.2015;9909030489;18210908020060000140;-12507,17
01.01.2015;9909030489;18210901020040000110;-1023,77
01.01.2015;9909030489;18210907052040000110;-2626,08
01.01.2015;9909030489;18210301000010000110;-20159,91
01.01.2015;9909030489;18210908030070000140;-4989,89
01.01.2015;9909030489;18210905050010000110;-10331,49
01.01.2015;9909030489;18210904010020000110;-10355,16
01.01.2015;9909030489;18210101012020000110;-3160,17
01.01.2015;9909030489;18210102010010000110;-8181,58
01.01.2015;9909030489;18210908040080000140;-3467,35
01.01.2015;268031531;18210502020020000110;-6298,05
01.01.2015;266014548;18210908030070000140;-22323,42
01.01.2015;266014548;18210908020060000140;-79
01.01.2015;276046108;18210901020040000110;-346,44
01.01.2015;266008512;18210102010010000110;-3606,92
01.01.2015;266008512;18210907032040000110;-141,8
01.01.2015;266008512;18210908020060000140;-3818
01.01.2015;266008512;18210908030070000140;-9137,28
01.01.2015;266008512;18210904010020000110;-393,91
01.01.2015;266002045;18210904010020000110;-91
01.01.2015;266002045;18210904052040000110;-200
01.01.2015;266002045;18210906010020000110;-40
01.01.2015;266006321;18210908040080000140;-312,05
01.01.2015;266006321;18210101012020000110;-1389,23
01.01.2015;266006321;18210101011010000110;-1065,65
01.01.2015;266006321;18210904010020000110;-0,01
01.01.2015;266006321;18210901020040000110;-415,93
01.01.2015;266006321;18210501012010000110;-11,11
01.01.2015;274045684;18210606032040000110;-1201,95
01.01.2015;266009315;18210908020060000140;-106,96
01.01.2015;266009315;18210908040080000140;-32784,03
01.01.2015;266009315;18210908030070000140;-1954,1
01.01.2015;266001210;18210901020040000110;-10,57
01.01.2015;266001210;18210101011010000110;-26,69
01.01.2015;266001210;18210101012020000110;-29,09
01.01.2015;266011297;18210901020040000110;-2,95
01.01.2015;266011297;18210101011010000110;-6,62
01.01.2015;266011297;18210101012020000110;-8,94
01.01.2015;266009026;18210908030070000140;-171
01.01.2015;266009026;18210908060010000140;-213,15
01.01.2015;266009026;18210909030080000110;-78,01
01.01.2015;266009026;18210905050010000110;-85,33
01.01.2015;266009026;18210908040080000140;-696,26
01.01.2015;266009026;18210909010010000110;-596,88
01.01.2015;266009731;18210908020060000140;-31,42
01.01.2015;266023278;18210909020070000110;-7,39
01.01.2015;266011160;18210904030010000110;-285,36
01.01.2015;266011160;18210904010020000110;-747,82
01.01.2015;266011160;18210907052040000110;-2605,98
01.01.2015;266011160;18210908030070000140;-13765,99
01.01.2015;266011160;18210905050010000110;-7663,38
01.01.2015;266011160;18210908060010000140;-6887,29
01.01.2015;266011160;18210301000010000110;-53
01.01.2015;266011160;18210908040080000140;-8377,89
01.01.2015;266011160;18210908020060000140;-68791,66
01.01.2015;266007822;18210904030010000110;-56,4
01.01.2015;266007822;18210908020060000140;-4629,45
01.01.2015;266007822;18210301000010000110;-1355,27
01.01.2015;266007822;18210908030070000140;-91,87
01.01.2015;266007822;18210905050010000110;-460,28
01.01.2015;266007822;18210904010020000110;-2540,2
01.01.2015;266034255;18210301000010000110;-1,11
01.01.2015;1616002617;18210301000010000110;-173,33
01.01.2015;266990194;18210501011010000110;-28,62
01.01.2015;266031737;18210301000010000110;-1000
01.01.2015;266025099;18210101011010000110;-100
01.01.2015;266025099;18210602010020000110;-50
01.01.2015;266025099;18210501012010000110;-7,55
01.01.2015;266025099;18210301000010000110;-100
01.01.2015;266019916;18210101012020000110;-10,03
01.01.2015;266019916;18210101011010000110;-5,17
01.01.2015;266019916;18210901020040000110;-1,37
01.01.2015;266019916;18210904030010000110;-1,26
01.01.2015;266019916;18210301000010000110;-5,08
01.01.2015;266019916;18210904010020000110;-2,12
01.01.2015;266025701;18210604011020000110;-1313,54
01.01.2015;276014882;18210908020060000140;-0,41
01.01.2015;276014882;18210908040080000140;-0,02
01.01.2015;266030268;18210604011020000110;-986,26
01.01.2015;266030268;18210301000010000110;-1000
01.01.2015;266027956;18210501022010000110;-300
01.01.2015;266033050;18210501050010000110;-10,71
01.01.2015;266011882;18210908030070000140;-213,94
01.01.2015;266005984;18210901020040000110;-258,61
01.01.2015;266005984;18210908040080000140;-1,14
01.01.2015;266005984;18210101011010000110;-478,7
01.01.2015;266005984;18210904030010000110;-52,11
01.01.2015;266005984;18210905050010000110;-239,34
01.01.2015;266005984;18210908030070000140;-908,11
01.01.2015;266005984;18210101012020000110;-1257,5
01.01.2015;266005984;18210908060010000140;-0,89
01.01.2015;266005984;18210301000010000110;-21,2
01.01.2015;266007396;18210301000010000110;-176,41
01.01.2015;266007396;18210101011010000110;-32
01.01.2015;266007396;18210907032040000110;-73,6
01.01.2015;266007396;18210101012020000110;-60
01.01.2015;266007396;18210703000010000110;-16,89
01.01.2015;266007396;18210901020040000110;-8
01.01.2015;266007396;18210904010020000110;-100
01.01.2015;266008230;18210907032040000110;-5,66
01.01.2015;266008230;18210904052040000110;-53744,85
01.01.2015;266009883;18210909010010000110;-3,81
01.01.2015;266009883;18210908040080000140;-0,04
01.01.2015;266009883;18210909020070000110;-2,03
01.01.2015;266009883;18210909030080000110;-4,37
01.01.2015;266010230;18210606032040000110;-100
01.01.2015;266010230;18210908040080000140;-67,69
01.01.2015;266010230;18210703000010000110;-0,09
01.01.2015;266010230;18210909030080000110;-0,04
01.01.2015;266010230;18210901020040000110;-0,83
01.01.2015;266011628;18210908030070000140;-205,86
01.01.2015;266011628;18210904052040000110;-45,14
01.01.2015;266011628;18210907032040000110;-0,34
01.01.2015;266005896;18210907032040000110;-42,74
01.01.2015;266005896;18210904052040000110;-521,51
01.01.2015;266005896;18210901020040000110;-0,22
01.01.2015;266011314;18210907032040000110;-14,16
01.01.2015;266011314;18210703000010000110;-0,08
01.01.2015;266011314;18210901020040000110;-0,12
01.01.2015;266011314;18210904052040000110;-1901,96
01.01.2015;266011314;18210908030070000140;-835,22
01.01.2015;266014192;18210101012020000110;-0,1
01.01.2015;266014192;18210901020040000110;-2
01.01.2015;266018574;18210907032040000110;-4,99
01.01.2015;266018574;18210908040080000140;-9,39
01.01.2015;266018574;18210908030070000140;-3,81
01.01.2015;266018574;18210904052040000110;-888,51
01.01.2015;266018574;18210901020040000110;-0,52
01.01.2015;266012815;18210908030070000140;-3362,72
01.01.2015;266012815;18210907032040000110;-46,57
01.01.2015;266012815;18210904052040000110;-4246,57
01.01.2015;266008463;18210101011010000110;-1,14
01.01.2015;266008463;18210901020040000110;-0,51
01.01.2015;266008463;18210909010010000110;-16,36
01.01.2015;266008463;18210907032040000110;-2,25
01.01.2015;266008463;18210904052040000110;-7,75
01.01.2015;266008463;18210909020070000110;-10,87
01.01.2015;266008463;18210909030080000110;-7,66
01.01.2015;266000577;18210906010020000110;-9,17
01.01.2015;266000577;18210909010010000110;-14,11
01.01.2015;266000577;18210101011010000110;-1,82
01.01.2015;266000577;18210909020070000110;-5,8
01.01.2015;266000577;18210501012010000110;-67,84
01.01.2015;266000577;18210908030070000140;-1043,05
01.01.2015;266000577;18210901020040000110;-0,45
01.01.2015;266000577;18210909030080000110;-1,71
01.01.2015;266000577;18210904052040000110;-119,06
01.01.2015;266013287;18210703000010000110;-4,6
01.01.2015;266013287;18210904052040000110;-31799,23
01.01.2015;266008907;18210904052040000110;-2,62
01.01.2015;266008907;18210901020040000110;-2,39
01.01.2015;266008907;18210908040080000140;-0,2
01.01.2015;266010529;18210904052040000110;-0,3
01.01.2015;266000753;18210703000010000110;-0,01
01.01.2015;266000753;18210909030080000110;-0,4
01.01.2015;266000753;18210908030070000140;-1045,24
01.01.2015;266000753;18210909020070000110;-0,48
01.01.2015;266010046;18210907032040000110;-0,96
01.01.2015;266010046;18210904052040000110;-0,65
01.01.2015;266010046;18210905050010000110;-4,17
01.01.2015;266010046;18210908030070000140;-0,01
01.01.2015;266009957;18210909020070000110;-0,25
01.01.2015;266009957;18210904052040000110;-0,24
01.01.2015;266003320;18210901020040000110;-5,38
01.01.2015;266003320;18210909010010000110;-10,22
01.01.2015;266003320;18210703000010000110;-0,24
01.01.2015;266003320;18210909020070000110;-5,64
01.01.2015;266003320;18210909030080000110;-4,03
01.01.2015;266011642;18210909030080000110;-6,12
01.01.2015;266011642;18210908040080000140;-3,44
01.01.2015;266011642;18210101011010000110;-1,48
01.01.2015;266011642;18210301000010000110;-100
01.01.2015;266011642;18210907032040000110;-0,83
01.01.2015;266011642;18210909020070000110;-9,91
01.01.2015;266011642;18210101012020000110;-1,94
01.01.2015;266011642;18210909010010000110;-10,12
01.01.2015;266009555;18210906010020000110;-27
01.01.2015;266009555;18210909010010000110;-0,01
01.01.2015;266009555;18210909030080000110;-0,3
01.01.2015;266009555;18210703000010000110;-0,03
01.01.2015;266009555;18210901020040000110;-0,11
01.01.2015;266009555;18210101011010000110;-0,32
01.01.2015;266009555;18210101012020000110;-0,41
01.01.2015;266011603;18210901020040000110;-0,02
01.01.2015;266011603;18210907032040000110;-0,11
01.01.2015;266011603;18210703000010000110;-0,02
01.01.2015;266007798;18210901020040000110;-0,37
01.01.2015;266007798;18210908040080000140;-0,81
01.01.2015;266007798;18210908030070000140;-798,74
01.01.2015;266007798;18210907032040000110;-0,05
01.01.2015;266010790;18210301000010000110;-100
01.01.2015;266010790;18210909020070000110;-2,13
01.01.2015;266010790;18210909010010000110;-1,75
01.01.2015;266011025;18210909020070000110;-0,02
01.01.2015;266011025;18210907032040000110;-0,08
01.01.2015;266011025;18210904052040000110;-1802,85
01.01.2015;266011025;18211603010010000140;-50
01.01.2015;266011025;18210908030070000140;-66
01.01.2015;266011025;18210703000010000110;-7,81
01.01.2015;266011201;18210904052040000110;-30,13
01.01.2015;266011201;18210909020070000110;-6,32
01.01.2015;266011201;18210908040080000140;-0,41
01.01.2015;266011201;18210909030080000110;-5,79
01.01.2015;266011201;18210909010010000110;-11,63
01.01.2015;266011201;18210907032040000110;-44,05
01.01.2015;266011201;18210908060010000140;-0,05
01.01.2015;266011201;18210908030070000140;-8,83
01.01.2015;266011201;18210703000010000110;-0,01
01.01.2015;266010247;18210901020040000110;-3,04
01.01.2015;266010247;18210907032040000110;-36,28
01.01.2015;266010247;18210904052040000110;-0,1
01.01.2015;266010247;18210101011010000110;-0,11
01.01.2015;266013079;18210904052040000110;-2,99
01.01.2015;266011755;18210909010010000110;-1,55
01.01.2015;266011755;18210909030080000110;-0,73
01.01.2015;266011755;18210909020070000110;-1,08
01.01.2015;266010328;18210904052040000110;-21,8
01.01.2015;266010328;18210703000010000110;-1420,53
01.01.2015;266010328;18210908040080000140;-0,16
01.01.2015;266010328;18210908030070000140;-435,75
01.01.2015;266010328;18210901020040000110;-3,48
01.01.2015;266010328;18210907032040000110;-5,03
01.01.2015;266011709;18210101012020000110;-1,41
01.01.2015;266011709;18210909030080000110;-5,35
01.01.2015;266011709;18210908060010000140;-0,02
01.01.2015;266011709;18210101011010000110;-0,71
01.01.2015;266011709;18210907032040000110;-0,12
01.01.2015;266009668;18210907032040000110;-0,94
01.01.2015;266009668;18210101011010000110;-0,15
01.01.2015;266010938;18210606032040000110;-1000
01.01.2015;266001901;18211603010010000140;-200
01.01.2015;266001901;18210101011010000110;-5,5
01.01.2015;266001901;18210909030080000110;-0,55
01.01.2015;266001901;18210909010010000110;-2,09
01.01.2015;266001901;18210909020070000110;-1,38
01.01.2015;266027508;18211603010010000140;-200
01.01.2015;266011956;18210909020070000110;-0,48
01.01.2015;266011956;18210908030070000140;-129,53
01.01.2015;266011956;18210908040080000140;-1,6
01.01.2015;266011956;18210908060010000140;-0,17
01.01.2015;266011956;18210101011010000110;-0,05
01.01.2015;266011956;18210703000010000110;-0,1
01.01.2015;266010310;18210907032040000110;-0,36
01.01.2015;266011152;18210901020040000110;-0,21
01.01.2015;266011152;18210907032040000110;-45,59
01.01.2015;266009322;18210908030070000140;-2,07
01.01.2015;266009322;18210909020070000110;-2,03
01.01.2015;266009322;18210901020040000110;-0,59
01.01.2015;266009322;18210101011010000110;-1,34
01.01.2015;266009322;18210101012020000110;-1,41
01.01.2015;266008985;18210908040080000140;-2,38
01.01.2015;266008985;18210703000010000110;-15,68
01.01.2015;266012653;18210703000010000110;-0,09
01.01.2015;266011787;18210907032040000110;-41,64
01.01.2015;266011787;18210909020070000110;-1,07
01.01.2015;266011787;18210904052040000110;-19,05
01.01.2015;266011787;18210901020040000110;-11,29
01.01.2015;266011787;18210101011010000110;-0,02
01.01.2015;266011787;18210908040080000140;-0,06
01.01.2015;266011787;18210908030070000140;-84,46
01.01.2015;266011963;18210703000010000110;-0,03
01.01.2015;266011963;18210908040080000140;-0,08
