Дата;инн;КБК;сальдо
01.03.2015;0266035548;18210101012020000110;-265
01.03.2015;0266004733;18210908020060000140;-2178,49
01.03.2015;2014030545;18210102010010000110;-2607
01.03.2015;2014030545;18210102010010000110;-2227,66
01.03.2015;2014030545;18210102010010000110;-2970
01.03.2015;0261009022;18210606032040000110;-4187,67
01.03.2015;0266027811;18211603010010000140;-400
01.03.2015;0266990290;18210101012020000110;-900
01.03.2015;0266005303;18210908030070000140;-5217,11
01.03.2015;0266005303;18210301000010000110;-4712,29
01.03.2015;0266005303;18210908020060000140;-361
01.03.2015;0266005303;18210301000010000110;-13839,09
01.03.2015;0266005303;18210905050010000110;-6116,14
01.03.2015;0266005303;18210905050010000110;-664,52
01.03.2015;0266005303;18210908030070000140;-4803
01.03.2015;0266005303;18210908020060000140;-1813,99
01.03.2015;0266005303;18210301000010000110;-50523,7
01.03.2015;0266005303;18210905050010000110;-1750,47
01.03.2015;0266031127;18210501011010000110;-440,94
01.03.2015;0266013505;18210301000010000110;-107,34
01.03.2015;0266003296;18210901020040000110;-14293,87
01.03.2015;0266003296;18210904020020000110;-289,44
01.03.2015;0266003296;18210906010020000110;-2192,49
01.03.2015;0266003296;18210904030010000110;-3647,01
01.03.2015;0266003296;18210101012020000110;-17841,65
01.03.2015;0266003296;18210301000010000110;-51888,91
01.03.2015;0266003296;18210101011010000110;-1426
01.03.2015;0266003296;18210905050010000110;-369,06
01.03.2015;0266003296;18210604011020000110;-19211,66
01.03.2015;0266003296;18210101012020000110;-3801
01.03.2015;0266003296;18210101011010000110;-12168,57
01.03.2015;0266008583;18210906010020000110;-1438,57
01.03.2015;0266008583;18210904030010000110;-716,66
01.03.2015;0266008583;18210907052040000110;-473,32
01.03.2015;0266008583;18210907032040000110;-146,2
01.03.2015;0266008583;18210301000010000110;-3510,04
01.03.2015;0266008583;18210908060010000140;-187,46
01.03.2015;0266008583;18210907052040000110;-1256,53
01.03.2015;0266008583;18210904030010000110;-260,99
01.03.2015;0266008583;18210907032040000110;-386,41
01.03.2015;0266008583;18210906010020000110;-3862,59
01.03.2015;0266008583;18210908060010000140;-187,43
01.03.2015;0266008583;18210908040080000140;-486,79
01.03.2015;0266008583;18210908040080000140;-450,33
01.03.2015;0266008583;18210301000010000110;-10061,97
01.03.2015;0266003056;18210301000010000110;-46991,36
01.03.2015;0266003056;18210301000010000110;-33850
01.03.2015;0266007910;18210904030010000110;-422,16
01.03.2015;0266007910;18210905050010000110;-112,81
01.03.2015;0266007910;18210904010020000110;-108
01.03.2015;0266007910;18210908030070000140;-6032
01.03.2015;0266007910;18210907052040000110;-100,55
01.03.2015;0266007910;18210904010020000110;-322,6
01.03.2015;0266007910;18210301000010000110;-798,45
01.03.2015;0266007910;18210908040080000140;-187,74
01.03.2015;0266007910;18210908040080000140;-816,38
01.03.2015;0266007910;18210908060010000140;-164,96
01.03.2015;0266007910;18210907032040000110;-100,61
01.03.2015;0266007910;18210904030010000110;-136,78
01.03.2015;0266007910;18210301000010000110;-2882,82
01.03.2015;0266007910;18210908020060000140;-1200,86
01.03.2015;0266007910;18210907032040000110;-196,54
01.03.2015;0266007910;18210908020060000140;-876
01.03.2015;0266007910;18210908030070000140;-4618,53
01.03.2015;0266004620;18210908020060000140;-247
01.03.2015;0266004620;18210908020060000140;-557,43
01.03.2015;0266008400;18210604011020000110;-1002,42
01.03.2015;0266008400;18210501011010000110;-146,72
01.03.2015;0266026222;18210606032040000110;-617,7
01.03.2015;0266031254;18210606032040000110;-557,17
01.03.2015;0266019169;18210909030080000110;-429,46
01.03.2015;0266019169;18210909010010000110;-378,68
01.03.2015;0266017210;18210604011020000110;-355,25
01.03.2015;0266005536;18210906010020000110;-1724,97
01.03.2015;0266005536;18210101011010000110;-1853,97
01.03.2015;0266005536;18210301000010000110;-29022,96
01.03.2015;0266005536;18210901020040000110;-1188,34
01.03.2015;0266005536;18210101012020000110;-3150,3
01.03.2015;0266005536;18210909010010000110;-28241,34
01.03.2015;0266005536;18210904010020000110;-8976,63
01.03.2015;0266005536;18210904030010000110;-1841,35
01.03.2015;0266005536;18210301000010000110;-200
01.03.2015;0266005536;18210909030080000110;-4060,52
01.03.2015;0266005536;18210909030080000110;-533,75
01.03.2015;0266005536;18210909020070000110;-3434,21
01.03.2015;0266005536;18210101012020000110;-219
01.03.2015;0266005536;18210604011020000110;-2220,75
01.03.2015;0266005536;18210602010020000110;-2683,18
01.03.2015;0266005536;18210909010010000110;-2810,75
01.03.2015;0266005536;18210909020070000110;-659,15
01.03.2015;0266005536;18210907032040000110;-889,14
01.03.2015;0266001651;18211603010010000140;-200
01.03.2015;0266022370;18210604011020000110;-500
01.03.2015;0266022370;18210604011020000110;-254,4
01.03.2015;0266022411;18210501011010000110;-13299,3
01.03.2015;0266022411;18210604011020000110;-388,6
01.03.2015;0266022411;18210901020040000110;-127,04
01.03.2015;0266000104;18210502020020000110;-2697,95
01.03.2015;0266000104;18210301000010000110;-15765,77
01.03.2015;0266000104;18210906010020000110;-14069,93
01.03.2015;0266000104;18210907032040000110;-280
01.03.2015;0266000104;18210906010020000110;-29431,49
01.03.2015;0266000104;18210907032040000110;-522,96
01.03.2015;0266000104;18210904030010000110;-267,39
01.03.2015;0266000104;18210904010020000110;-223,98
01.03.2015;0266000104;18210901020040000110;-134,49
01.03.2015;0266000104;18210907052040000110;-4680
01.03.2015;0266000104;18210301000010000110;-3998
01.03.2015;0266002905;18210101012020000110;-6772
01.03.2015;0266002905;18210908040080000140;-230923,79
01.03.2015;0266005230;18210301000010000110;-503204,49
01.03.2015;0266005230;18210909010010000110;-380186,51
01.03.2015;0266005230;18210301000010000110;-5076282
01.03.2015;0266005230;18210602010020000110;-403845,12
01.03.2015;0266005230;18210602010020000110;-33660,94
01.03.2015;0266005230;18210909030080000110;-16513,02
01.03.2015;0266005230;18210602010020000110;-9063,96
01.03.2015;0266005230;18210301000010000110;-834650,39
01.03.2015;0266005230;18210301000010000110;-306
01.03.2015;0266005230;18210909030080000110;-3515,23
01.03.2015;0266005230;18210301000010000110;-873907,6
01.03.2015;0266005230;18210604011020000110;-6911,61
01.03.2015;0266020870;18210909030080000110;-31054,6
01.03.2015;0266020870;18210909020070000110;-31629,45
01.03.2015;0266020870;18210604011020000110;-1451,65
01.03.2015;0266020870;18210101012020000110;-1800
01.03.2015;0266020870;18210301000010000110;-46100
01.03.2015;0266020870;18210101011010000110;-200
01.03.2015;0266020870;18210602020020000110;-6172
01.03.2015;0266020870;18210909010010000110;-181993,72
01.03.2015;0266020870;18210602010020000110;-43187,78
01.03.2015;0266020870;18211603010010000140;-800
01.03.2015;0266020870;18210602010020000110;-53563,46
01.03.2015;0266013103;18210102010010000110;-3650,23
01.03.2015;0266006473;18210602010020000110;-330,04
01.03.2015;0266006473;18210606032040000110;-174,3
01.03.2015;0266006473;18210604011020000110;-1035,27
01.03.2015;0266006473;18210301000010000110;-32020
01.03.2015;0266006473;18210102010010000110;-440095,26
01.03.2015;0266006473;18210102010010000110;-655733
01.03.2015;0266006473;18210301000010000110;-90800,93
01.03.2015;0266006473;18210604011020000110;-57020
01.03.2015;0266006473;18210301000010000110;-4143,38
01.03.2015;0266006473;18210101012020000110;-4584,93
01.03.2015;0266006473;18210101012020000110;-20500
01.03.2015;0266020950;18210604011020000110;-637,51
01.03.2015;0266007903;18210908020060000140;-559
01.03.2015;0266007903;18210301000010000110;-15666,06
01.03.2015;0266007903;18210908030070000140;-488
01.03.2015;0266007903;18210908030070000140;-447,16
01.03.2015;0266000263;18210909030080000110;-101,77
01.03.2015;0266000263;18210909020070000110;-997,02
01.03.2015;0266008181;18210907032040000110;-163,94
01.03.2015;0266008181;18210907032040000110;-108
01.03.2015;0266005575;18210301000010000110;-252012,2
01.03.2015;0266005575;18210301000010000110;-47080
01.03.2015;0266008431;18210907052040000110;-23210,95
01.03.2015;0266008431;18210101011010000110;-435
01.03.2015;0266008431;18210901020040000110;-198
01.03.2015;0266008431;18210101011010000110;-7138,37
01.03.2015;0266005092;18210905050010000110;-875,41
01.03.2015;0266005092;18210901020040000110;-140,42
01.03.2015;0266005092;18210905050010000110;-2951,84
01.03.2015;0266005092;18210101012020000110;-477,24
01.03.2015;0266005092;18210101011010000110;-364,31
01.03.2015;0266005092;18210301000010000110;-2547,94
01.03.2015;0266005092;18210904010020000110;-256,3
01.03.2015;0266005092;18210904010020000110;-925,18
01.03.2015;0266005092;18210905050010000110;-351,92
01.03.2015;0266005092;18210301000010000110;-18497,14
01.03.2015;0266005092;18210301000010000110;-5414,94
01.03.2015;0266005423;18210606032040000110;-80000
01.03.2015;0266005423;18210606032040000110;-690,12
01.03.2015;0266005423;18210604011020000110;-198,23
01.03.2015;0266990109;18210501011010000110;-500
01.03.2015;0274992903;18210606032040000110;-326
01.03.2015;0266015679;18210301000010000110;-1000
01.03.2015;0266003017;18210901020040000110;-3718,9
01.03.2015;0266003017;18210901020040000110;-2170,99
01.03.2015;0266003017;18210301000010000110;-6504
01.03.2015;0266003017;18210101012020000110;-3203,69
01.03.2015;0266003017;18210101012020000110;-12172,85
01.03.2015;0266003017;18210901020040000110;-1042,8
01.03.2015;0266003017;18210101011010000110;-9147,04
01.03.2015;0266003017;18210101011010000110;-5632,42
01.03.2015;0266003017;18210301000010000110;-3129,55
01.03.2015;0266003017;18210301000010000110;-1011,03
01.03.2015;0266003017;18210908040080000140;-733,38
01.03.2015;0266003017;18210905050010000110;-381,61
01.03.2015;0266003017;18210102010010000110;-861,99
01.03.2015;0266003017;18210905050010000110;-114,23
01.03.2015;0266003017;18210905050010000110;-350,46
01.03.2015;0266003017;18210101011010000110;-2504,7
01.03.2015;0266003017;18210101012020000110;-7378,3
01.03.2015;0266011321;18210906010020000110;-5889,42
01.03.2015;0266011321;18210301000010000110;-1586,76
01.03.2015;0266011321;18210904010020000110;-16811,62
01.03.2015;0266011321;18210905050010000110;-1970,01
01.03.2015;0266011321;18210905050010000110;-269,76
01.03.2015;0266011321;18210904030010000110;-3267,54
01.03.2015;0266011321;18210101012020000110;-4515,99
01.03.2015;0266011321;18210102010010000110;-28719,42
01.03.2015;0266011321;18210905050010000110;-220,65
01.03.2015;0266011321;18210101011010000110;-2625,8
01.03.2015;0274018377;18210906010020000110;-12227,42
01.03.2015;0278038737;18211603010010000140;-500
01.03.2015;0266012036;18210604011020000110;-10400
01.03.2015;0266012036;18210301000010000110;-504015
01.03.2015;0266012036;18210301000010000110;-922795,15
01.03.2015;0266012036;18210301000010000110;-35229
01.03.2015;0266012036;18210602010020000110;-3303
01.03.2015;0266012036;18210602010020000110;-3055,59
01.03.2015;0266012036;18210604011020000110;-478,72
01.03.2015;0263012870;18210102010010000110;-10403
01.03.2015;0266022115;18210602010020000110;-179,12
01.03.2015;0266024144;18210501021010000110;-4372,05
01.03.2015;0268041064;18210502010020000110;-3269,08
01.03.2015;0276046108;18210101012020000110;-783
01.03.2015;0276046108;18210101012020000110;-875,68
01.03.2015;0268041064;18210502010020000110;-15088
01.03.2015;7718684840;18210101012020000110;-128,77
01.03.2015;7708153631;18210604011020000110;-184,2
01.03.2015;7708176614;18210101012020000110;-668,84
01.03.2015;7714837982;18210604011020000110;-593,78
01.03.2015;0254012546;18211603010010000140;-200
01.03.2015;7719646847;18210604011020000110;-22878,01
01.03.2015;7719646847;18210604011020000110;-3015,65
01.03.2015;0278144809;18210604011020000110;-1312
01.03.2015;0278144809;18210502010020000110;-5695
01.03.2015;0278144809;18210604011020000110;-140,71
01.03.2015;1833037631;18211603010010000140;-200
01.03.2015;7719524655;18210605000020000110;-746622,11
01.03.2015;7719524655;18210605000020000110;-881250
01.03.2015;0278092124;18210101012020000110;-1325
01.03.2015;0278092124;18210101012020000110;-1486,01
01.03.2015;0266033396;18210502010020000110;-1000
01.03.2015;0278097404;18210907012040000110;-189,88
01.03.2015;0276073895;18210101012020000110;-48607
01.03.2015;0276073895;18210101012020000110;-49935,39
01.03.2015;7725238003;18210502020020000110;-30959,8
01.03.2015;7725238003;18210907032040000110;-112,79
01.03.2015;7725238003;18210502020020000110;-29175,46
01.03.2015;0274078785;18210604011020000110;-8636,54
01.03.2015;0274078785;18210604011020000110;-33072
01.03.2015;0268021519;18210602010020000110;-134,66
01.03.2015;0266023824;18210905030010000110;-344,23
01.03.2015;0266010776;18210905050010000110;-164,75
01.03.2015;0266010776;18210301000010000110;-825,99
01.03.2015;0266010776;18210301000010000110;-2982,47
01.03.2015;0266010776;18210905050010000110;-595,53
01.03.2015;0266013858;18210908030070000140;-168,26
01.03.2015;4401143268;18210502010020000110;-847
01.03.2015;0278083560;18211606000010000140;-30000
01.03.2015;0261014978;18210502010020000110;-237,45
01.03.2015;0266041661;18210101012020000110;-282,15
01.03.2015;0266041661;18210101012020000110;-989
01.03.2015;0266035629;18210501011010000110;-1000
01.03.2015;0266035629;18210501011010000110;-368,8
01.03.2015;6324020865;18210101011010000110;-132
01.03.2015;6324020865;18210301000010000110;-1481
01.03.2015;0277105130;18210606032040000110;-3329
01.03.2015;0277105130;18210602010020000110;-2080,66
01.03.2015;0277105130;18210606032040000110;-555,47
01.03.2015;0277105130;18211603010010000140;-600
01.03.2015;0266033710;18210101012020000110;-820,46
01.03.2015;0266033710;18210101011010000110;-453
01.03.2015;0266033710;18210101012020000110;-4084
01.03.2015;0268052845;18210502010020000110;-22117
01.03.2015;0268052845;18210502010020000110;-2918,26
01.03.2015;0266036238;18210501011010000110;-203,9
01.03.2015;0266042577;18210301000010000110;-308
01.03.2015;0266040210;18210606032040000110;-5493,68
01.03.2015;0266043186;18211603010010000140;-200
01.03.2015;0266043186;18210301000010000110;-6787
01.03.2015;0266041647;18210301000010000110;-1000
01.03.2015;0266041647;18211603010010000140;-400
01.03.2015;0266040241;18210501011010000110;-133,2
01.03.2015;0266040160;18211603010010000140;-200
01.03.2015;0266034819;18210502010020000110;-1000
01.03.2015;0276139264;18210502010020000110;-893
01.03.2015;0266035428;18211603010010000140;-400
01.03.2015;0275073395;18210301000010000110;-7324
01.03.2015;0275073395;18211603010010000140;-200
01.03.2015;0266020414;18210502020020000110;-138909,4
01.03.2015;0266020414;18210502010020000110;-45903,74
01.03.2015;0266020414;18210502010020000110;-181414
01.03.2015;0266020414;18210301000010000110;-106605,67
01.03.2015;0266020414;18210301000010000110;-30413,11
01.03.2015;0266020414;18210502020020000110;-49499,39
01.03.2015;0266020414;18210502010020000110;-2163
01.03.2015;0266041358;18210301000010000110;-115
01.03.2015;0266041358;18211603010010000140;-400
01.03.2015;0261019013;18210604011020000110;-6718,75
01.03.2015;0261019013;18210604011020000110;-255,34
01.03.2015;0266041333;18210101011010000110;-630
01.03.2015;0266041333;18210301000010000110;-3238
01.03.2015;0266041333;18210101012020000110;-5670
01.03.2015;0266035509;18210301000010000110;-1449,89
01.03.2015;0266035509;18210101012020000110;-334,77
01.03.2015;0266035509;18210301000010000110;-40667,95
01.03.2015;0266032635;18210602010020000110;-913279,03
01.03.2015;0266032635;18210602010020000110;-115263,82
01.03.2015;0266032635;18210604011020000110;-82877,37
01.03.2015;0266032635;18210604011020000110;-14484,32
01.03.2015;0266032635;18210301000010000110;-57010,27
01.03.2015;0266032635;18210301000010000110;-315298,31
01.03.2015;0266034921;18210301000010000110;-1000
01.03.2015;0266034921;18210301000010000110;-429,74
01.03.2015;0266034921;18210301000010000110;-3489,5
01.03.2015;0266043080;18211603010010000140;-200
01.03.2015;0266040668;18210301000010000110;-182
01.03.2015;0266041069;18211603010010000140;-200
01.03.2015;0266035273;18210301000010000110;-3515,5
01.03.2015;0266040731;18210501011010000110;-206
01.03.2015;0277100069;18210606032040000110;-28743
01.03.2015;0277100069;18210606032040000110;-213,42
01.03.2015;7733647507;18210606032040000110;-5131,5
01.03.2015;7733647507;18210606032040000110;-24616
01.03.2015;0266043161;18210301000010000110;-2136
01.03.2015;0266040435;18210501011010000110;-1000
01.03.2015;0266035393;18210502010020000110;-2000
01.03.2015;0266035330;18210501011010000110;-1578
01.03.2015;0266042746;18211603010010000140;-200
01.03.2015;0266029054;18210301000010000110;-9314,6
01.03.2015;0266034865;18210501011010000110;-1000
01.03.2015;0266034583;18210301000010000110;-714,45
01.03.2015;0266036164;18210301000010000110;-8201,61
01.03.2015;0266036164;18210602010020000110;-7172
01.03.2015;0266036164;18210602010020000110;-1434
